"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Tom Brady","TB","QB","5848","weighted",4355.69716900549,325.357480284037,29.7579011592434,4.16553492284142,10.5680902989628,3.78613377989059,36.6867907260525,15.282831457499,0.981465618589706,0.205168541588741,2.12643888549929,0.208744153846382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,1977-08-03,NA,NA,NA,NA
"Patrick Mahomes","KC","QB","13116","weighted",4605.48962782184,126.526739820573,37.1691031116534,3.00783639482974,9.09591214154973,1.93801494651872,239.715247101891,27.8956189579125,2.14121638909123,0.186958054516267,1.70024405125076,0.223654450549695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-17,NA,NA,NA,NA
"Matt Ryan","ATL","QB","9099","weighted",4516.82485661989,212.371733918778,28.2629774252593,2.5054653796476,12.209749847468,1.07421545282379,136.58230628432,12.3574610349094,1.05148554264222,0.129508568387405,4.99877974374619,1.11827225274847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-05-17,NA,NA,NA,NA
"Dak Prescott","DAL","QB","12620","weighted",4504.97804758999,120.827010309201,28.7745454545455,2.90290565431709,11.2048688224527,1.13386712368353,277.94557657108,21.6454314289789,3.80331254707743,0.209111685179051,3.36634126499898,0.298205934066259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-07-29,NA,NA,NA,NA
"Philip Rivers","IND","QB","7394","weighted",4167.43499694936,241.425349403759,25.0663209273948,3.67802632285671,15.3026479560708,1.62537392418289,16.923533862111,8.93032960452179,0.0617316442455913,0.0998256276360938,2.73978035387431,0.201289005494725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,1981-12-08,NA,NA,NA,NA
"Matthew Stafford","DET","QB","9431","weighted",4336.50772422209,262.025577530868,27.5062721171446,3.15571429491477,11.4506772422209,1.79264638613378,69.6090274557657,16.2803928520632,0.788274368352792,0.239190006089005,3.65985356924954,0.134192670329817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1988-02-07,NA,NA,NA,NA
"Matthew Stafford","DET","QB","9431","weighted",4336.50772422209,262.025577530868,27.5062721171446,3.15571429491477,11.4506772422209,1.79264638613378,69.6090274557657,16.2803928520632,0.788274368352792,0.239190006089005,3.65985356924954,0.134192670329817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2003-05-23,NA,NA,NA,NA
"Jared Goff","LAR","QB","12611","weighted",4393.09405735204,132.982199482047,25.8700061012813,2.31166065969319,14.3178767541184,0.901504791585849,76.3258938377059,34.9904723142503,1.00893783763125,0.257354372983872,3.59987797437462,0.111827225274847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-10-14,NA,NA,NA,NA
"Kyler Murray","ARI","QB","14056","weighted",4082.05896278218,306.263746189248,24.68158633313,3.67072989268967,12.3358877364247,1.21357391845321,477.613395363026,53.5501805535913,3.64802255068255,0.81443911315784,3.21297539149888,0.328026527472885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-08-07,NA,NA,NA,NA
"Ben Roethlisberger","PIT","QB","7401","weighted",4116.71175106772,219.598252173722,27.273264185479,2.0520768452769,14.8254545454545,3.63920900170301,38.9170494203783,6.28487333332356,0.828491163231125,0.20859898227077,1.88004881025015,0.0447308901099389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,1982-03-02,NA,NA,NA,NA
"Drew Brees","NO","QB","4925","weighted",4142.81204392923,267.730854953337,32.5460524710189,1.51035133478228,8.13587553386211,1.80187848526131,25.0674557657108,20.5428666233355,0.749952042968647,0.424233828041338,1.38653650599959,0.119282373626504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1979-01-15,NA,NA,NA,NA
"Baker Mayfield","CLE","QB","13590","weighted",3991.84383160464,209.3162652519,26.1562416107383,1.62927858749052,15.4763392312386,2.0490674975512,140.294283099451,6.78249179777332,1.50437157480505,0.371601487979659,2.17331706324995,0.0149102967033131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-04-14,NA,NA,NA,NA
"Carson Wentz","PHI","QB","12610","weighted",4085.29115314216,148.981795412793,28.8783160463697,2.93462169914681,9.099841366687,1.56344107091914,240.669051250763,20.7950967029068,1.66404492668253,0.40857229256892,6.74492576774456,1.59540174725449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-12-30,NA,NA,NA,NA
"Derek Carr","LVR","QB","11644","weighted",3961.72113483832,278.831558395034,22.1034655277608,2.79122459632467,9.6556802928615,0.994639914601565,81.6220488102501,19.9971136298625,1.31600017312201,0.415305997181999,3.87980475899939,0.178923560439756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-03-28,NA,NA,NA,NA
"Daniel Jones","NYG","QB","14059","weighted",3876.18112263575,219.960746160924,25.9342647956071,1.56531779060961,13.5274557657108,1.15545625916076,308.928202562538,28.2812639900353,2.46703958341752,0.386766119171695,8.73941427699817,0.536770681319267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-27,NA,NA,NA,NA
"Russell Wilson","SEA","QB","10703","weighted",3993.10323367907,176.905697122951,31.0176082977425,1.71731283088363,6.90874923733984,1.68148231260612,356.477803538743,10.5653582359401,2.58955346463235,0.426402267154886,1.84687817775066,0.193833857143069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-11-29,NA,NA,NA,NA
"Deshaun Watson","HOU","QB","13113","weighted",3989.65768151312,123.932730155812,26.1013788895668,2.31048524052986,11.9397925564369,1.01956249301068,455.276461256864,23.0251159961528,4.69546060255516,0.342382102314229,2.16009762050031,0.0894617802198779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-14,NA,NA,NA,NA
"Aaron Rodgers","GB","QB","7836","weighted",4102.16435631483,63.3449153678006,27.0719341061623,2.31379274231467,6.95555826723612,2.86020412723817,190.910591824283,10.3414219833115,1.33772280761036,0.388626804012046,3.59951189749847,0.447308901099389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1983-12-02,NA,NA,NA,NA
